date,serial_number,model,capacity_bytes,failure
2016-01-11,S300Z9WH,ST4000DM000,4000787030016,1
2016-01-11,S300WDP6,ST4000DM000,4000787030016,1
2016-01-11,Z300KH2N,ST4000DM000,4000787030016,1
2016-01-11,JK1101B9GDKBXF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,S300WDP3,ST4000DM000,4000787030016,1
2016-01-11,WD-WCC4N0384708,WDC WD30EFRX,3000592982016,1
2016-01-11,Z304TNG5,ST4000DM000,4000787030016,1
2016-01-11,S300ZQBW,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGSS8PJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL1321LAG368TH,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,PL1311LAG3DSKH,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,Z3059LAC,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGR9ZSH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,W30068VE,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGMW1ZJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,PL1331LAGSG07H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL2331LAGPXKVJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,S300YS65,ST4000DM000,4000787030016,1
2016-01-11,Z303G4P2,ST4000DM000,4000787030016,1
2016-01-11,Z3058X0F,ST4000DM000,4000787030016,1
2016-01-11,Z302SZJQ,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGHYYYJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,S300YPP4,ST4000DM000,4000787030016,1
2016-01-11,Z300RWPJ,ST4000DM000,4000787030016,1
2016-01-11,Z302SZJJ,ST4000DM000,4000787030016,1
2016-01-11,S300YPP0,ST4000DM000,4000787030016,1
2016-01-11,Z300K9JA,ST4000DM000,4000787030016,1
2016-01-11,PK1331PAJ30TUS,HGST HDS724040ALE640,4000787030016,1
2016-01-11,Z302SZJD,ST4000DM000,4000787030016,1
2016-01-11,Z302SZJE,ST4000DM000,4000787030016,1
2016-01-11,Z302SZJB,ST4000DM000,4000787030016,1
2016-01-11,W300CSV7,ST4000DM000,4000787030016,1
2016-01-11,S301103A,ST4000DM000,4000787030016,1
2016-01-11,Z304RQSV,ST4000DM000,4000787030016,1
2016-01-11,MJ0351YNGA49YA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z304T5E0,ST4000DM000,4000787030016,1
2016-01-11,MJ0351YNG9U5VA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,PL2331LAGSV0MJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z302SY15,ST4000DM000,4000787030016,1
2016-01-11,JK1101B9JRM53F,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z300XEM8,ST4000DM000,4000787030016,1
2016-01-11,S301NJ7F,ST4000DM000,4000787030016,1
2016-01-11,5XW00F5X,ST31500541AS,1500301910016,1
2016-01-11,Z4D03C7D,ST6000DX000,6001175126016,1
2016-01-11,Z300XEMJ,ST4000DM000,4000787030016,1
2016-01-11,JK1171YAK1ZJEN,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z3057CWN,ST4000DM000,4000787030016,1
2016-01-11,S301NJ75,ST4000DM000,4000787030016,1
2016-01-11,MJ1311YNG31Y0A,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z4D060XQ,ST6000DX000,6001175126016,1
2016-01-11,PL1331LAGRKYBH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z300XEMX,ST4000DM000,4000787030016,1
2016-01-11,JK11A8B9J97Y8F,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z300XEMS,ST4000DM000,4000787030016,1
2016-01-11,Z302SY1F,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGT1ASH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,S301138H,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGLW2NJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,MJ0351YNGA64VA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z300K9J1,ST4000DM000,4000787030016,1
2016-01-11,Z302SZJ5,ST4000DM000,4000787030016,1
2016-01-11,S301138F,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGMBDDJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,S301138X,ST4000DM000,4000787030016,1
2016-01-11,Z302FEM6,ST4000DM000,4000787030016,1
2016-01-11,S301GYNJ,ST4000DM000,4000787030016,1
2016-01-11,JK11A8B9J94X8F,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,PL2331LAGM9JSJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,Z300NP15,ST4000DM000,4000787030016,1
2016-01-11,MJ1311YNG6KXLA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,MK0311YHGDRH3A,Hitachi HDS723030ALA640,3000592982016,1
2016-01-11,Z304JW5S,ST4000DM000,4000787030016,1
2016-01-11,S300YGJC,ST4000DM000,4000787030016,1
2016-01-11,PL1311LAG38G0H,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,MN1220F32D5HJD,Hitachi HDS723020BLA642,2000398934016,1
2016-01-11,MJ0351YNGA6DLA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,PL1331LAGSG69H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z300X61F,ST4000DM000,4000787030016,1
2016-01-11,MJ0351YNGA0EPA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z300TBP2,ST4000DM000,4000787030016,1
2016-01-11,MJ1321YNG0PJ4A,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,MJ1321YNG0N4DA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z302ABA5,ST4000DM000,4000787030016,1
2016-01-11,Z302ABA7,ST4000DM000,4000787030016,1
2016-01-11,S301GPM6,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGT5YMH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL1321LAGAMK3H,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,Z3025183,ST4000DM000,4000787030016,1
2016-01-11,Z300KK9W,ST4000DM000,4000787030016,1
2016-01-11,JK11A4B8J6XJRW,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z302ABAY,ST4000DM000,4000787030016,1
2016-01-11,MJ1311YNG6UXEA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z302518J,ST4000DM000,4000787030016,1
2016-01-11,Z302518L,ST4000DM000,4000787030016,1
2016-01-11,Z301YY80,ST4000DM000,4000787030016,1
2016-01-11,Z300XDQY,ST4000DM000,4000787030016,1
2016-01-11,JK11A8B9J6M9LF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z302ABAS,ST4000DM000,4000787030016,1
2016-01-11,Z302518B,ST4000DM000,4000787030016,1
2016-01-11,Z302518E,ST4000DM000,4000787030016,1
2016-01-11,Z302ABAV,ST4000DM000,4000787030016,1
2016-01-11,Z302ABAH,ST4000DM000,4000787030016,1
2016-01-11,PL1311LAG2HW9H,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,S301GPML,ST4000DM000,4000787030016,1
2016-01-11,JK1170YAJDAJYT,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,JK11A4B8J6249W,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,PL1331LAGTN09H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,S301GPMD,ST4000DM000,4000787030016,1
2016-01-11,JK1174YAK8RJNW,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z304HSRD,ST4000DM000,4000787030016,1
2016-01-11,MJ0351YNGA61SA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z300X613,ST4000DM000,4000787030016,1
2016-01-11,Z304L9C3,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGS5UNH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z301S1RY,ST4000DM000,4000787030016,1
2016-01-11,WD-WX41D94RNCFH,WDC WD60EFRX,6001175126016,1
2016-01-11,W300SZPX,ST4000DM000,4000787030016,1
2016-01-11,Z3025RLM,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGMBH0J,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,Z304JGK2,ST4000DM000,4000787030016,1
2016-01-11,Z303R4WA,ST4000DM000,4000787030016,1
2016-01-11,W300AEXE,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGRT6ZH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL1331LAGTP6YH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,MJ0351YNGA0DVA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,PL2311LAG1TPNC,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,MJ0351YNGA03KA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,PL2331LAGMTZBJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,W1H1M3G1,ST2000VN000,2000398934016,1
2016-01-11,W300AEXV,ST4000DM000,4000787030016,1
2016-01-11,Z304L9V9,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGSPMWH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z3029ALQ,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGSE34H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL2331LAGN2JGJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,PL1331LAGTGG2H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z3025RLT,ST4000DM000,4000787030016,1
2016-01-11,S301J8G3,ST4000DM000,4000787030016,1
2016-01-11,S300VLB0,ST4000DM000,4000787030016,1
2016-01-11,Z3029ALR,ST4000DM000,4000787030016,1
2016-01-11,Z305AP58,ST4000DM000,4000787030016,1
2016-01-11,S3010ZZN,ST4000DM000,4000787030016,1
2016-01-11,MJ1311YNG2YL6A,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z305AP54,ST4000DM000,4000787030016,1
2016-01-11,Z302F094,ST4000DM000,4000787030016,1
2016-01-11,JK11A8B9JR0PXF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,JK1101B9GEHWBF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,MJ1311YNG6WEYA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,PL2331LAGM821J,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,S2X6AF35,ST9250315AS,250059350016,1
2016-01-11,PL1331LAGSPTTH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,S301184W,ST4000DM000,4000787030016,1
2016-01-11,S300VLBG,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGM3X9J,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,S3010ZZ2,ST4000DM000,4000787030016,1
2016-01-11,JK11A8B9J398LF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,PL2331LAGSTN3J,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z302F09W,ST4000DM000,4000787030016,1
2016-01-11,MJ0351YNGA8L4A,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z302F09P,ST4000DM000,4000787030016,1
2016-01-11,Z302F09Q,ST4000DM000,4000787030016,1
2016-01-11,S300XRV8,ST4000DM000,4000787030016,1
2016-01-11,S301PTCY,ST4000DM000,4000787030016,1
2016-01-11,MJ1311YNG6VWBA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z300Q73S,ST4000DM000,4000787030016,1
2016-01-11,Z300T9KY,ST4000DM000,4000787030016,1
2016-01-11,Z3012X1Y,ST4000DM000,4000787030016,1
2016-01-11,Z300YMAG,ST4000DM000,4000787030016,1
2016-01-11,Z30429PN,ST4000DM000,4000787030016,1
2016-01-11,S300XRV7,ST4000DM000,4000787030016,1
2016-01-11,JK11A8B9J77B3F,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,WD-WMC4N0D4254J,WDC WD30EFRX,3000592982016,1
2016-01-11,JK11A1YAJHGXWV,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,MJ1311YNG5EZVA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z304JGKL,ST4000DM000,4000787030016,1
2016-01-11,Z300YMAR,ST4000DM000,4000787030016,1
2016-01-11,Z302B0V1,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGSD4JH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL2331LAGM9KWJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,JK11H1B9HN2YVR,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z302B0V8,ST4000DM000,4000787030016,1
2016-01-11,Z3016PEZ,ST4000DM000,4000787030016,1
2016-01-11,Z3023TWW,ST4000DM000,4000787030016,1
2016-01-11,S301184D,ST4000DM000,4000787030016,1
2016-01-11,Z304KBNF,ST4000DM000,4000787030016,1
2016-01-11,MJ0351YNG9KWRA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,PL1321LAGATDWH,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,PL2331LAGJPMZJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,S301184F,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGR5EPJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z304LAP7,ST4000DM000,4000787030016,1
2016-01-11,Z4D045CF,ST6000DX000,6001175126016,1
2016-01-11,Z304LAP1,ST4000DM000,4000787030016,1
2016-01-11,Z304LAP2,ST4000DM000,4000787030016,1
2016-01-11,Z300WCV6,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGTKG0H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z302AL76,ST4000DM000,4000787030016,1
2016-01-11,Z304LAP9,ST4000DM000,4000787030016,1
2016-01-11,Z305896V,ST4000DM000,4000787030016,1
2016-01-11,JK11A8B9J6KTPF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z300W36N,ST4000DM000,4000787030016,1
2016-01-11,PL1321LAG34KBH,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,PL1331LAGRZ8BH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,WD-WX21D7453C0C,WDC WD60EFRX,6001175126016,1
2016-01-11,PL2331LAGSSTSJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z300W36B,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGN32LJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,Z300XGLW,ST4000DM000,4000787030016,1
2016-01-11,Z4D0C824,ST6000DX000,6001175126016,1
2016-01-11,PL1331LAGTVUUH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,WD-WXC1H3436459,WDC WD60EFRX,6001175126016,1
2016-01-11,PL2331LAGRWEPJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z304LAPG,ST4000DM000,4000787030016,1
2016-01-11,Z304LAPA,ST4000DM000,4000787030016,1
2016-01-11,Z304LAPL,ST4000DM000,4000787030016,1
2016-01-11,Z304LAPM,ST4000DM000,4000787030016,1
2016-01-11,Z304LAPN,ST4000DM000,4000787030016,1
2016-01-11,PL1311LAG23PEA,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,Z304LAPJ,ST4000DM000,4000787030016,1
2016-01-11,Z300XGLS,ST4000DM000,4000787030016,1
2016-01-11,MJ0351YNG9NV5A,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z3016PE7,ST4000DM000,4000787030016,1
2016-01-11,PL2311LAG1UPYC,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,PL1331LAGSNZBH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z4D02HS2,ST6000DX000,6001175126016,1
2016-01-11,Z3016PE8,ST4000DM000,4000787030016,1
2016-01-11,Z4D0AATZ,ST6000DX000,6001175126016,1
2016-01-11,PL1311LAG38K1H,HGST HDS5C4040ALE630,4000787030016,1
2016-01-11,S300X3LA,ST4000DM000,4000787030016,1
2016-01-11,Z302B0VK,ST4000DM000,4000787030016,1
2016-01-11,MJ1323YNG1NU5C,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z2A600J6,ST3160316AS,160041885696,1
2016-01-11,PL1311LAG34HSH,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,PL1331LAGSAT7H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z4D02HS5,ST6000DX000,6001175126016,1
2016-01-11,Z300ZSHJ,ST4000DM000,4000787030016,1
2016-01-11,Z302Q4MS,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGJBTDJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,MJ1311YNG72NWA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z302EP62,ST4000DM000,4000787030016,1
2016-01-11,Z3015CZR,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGT5Y8H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,WD-WMC4N2739857,WDC WD30EFRX,3000592982016,1
2016-01-11,PL1311LAG27LWH,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,PL1331LAGSXHRH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL1331LAGTKURH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,MJ0351YNGA463A,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,WD-WMC4N2784373,WDC WD30EFRX,3000592982016,1
2016-01-11,PL2311LAG1TWVC,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,PL2331LAGM78YJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,JK11A8B9J7ZWNF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z300KMXX,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGN5PUJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,JK11A8B9JPJ0YF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z302713E,ST4000DM000,4000787030016,1
2016-01-11,Z304KD3L,ST4000DM000,4000787030016,1
2016-01-11,PL1301LAG31S9H,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,W0Q7D87M,ST320LT007,320072933376,1
2016-01-11,PL1331LAGT5BKH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,MJ0351YNGA670A,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,W300BN84,ST4000DM000,4000787030016,1
2016-01-11,Z4D088QZ,ST6000DX000,6001175126016,1
2016-01-11,Z300NKM0,ST4000DM000,4000787030016,1
2016-01-11,Z3051DGR,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGTUTMH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z305ARN2,ST4000DM000,4000787030016,1
2016-01-11,MK0311YHGKKLLA,Hitachi HDS723030ALA640,3000592982016,1
2016-01-11,JK1101B9KN4ETF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,PL2321LAGARYHJ,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,JK1101B9KMNLBU,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,JK1131YAJGV54V,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z3012X1P,ST4000DM000,4000787030016,1
2016-01-11,W300B6TY,ST4000DM000,4000787030016,1
2016-01-11,Z3004D6W,ST4000DM000,4000787030016,1
2016-01-11,MK0331YHGLJ1XA,Hitachi HDS723030ALA640,3000592982016,1
2016-01-11,PL1331LAGSLGWH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL2331LAGMB5YJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,W300KF71,ST4000DM000,4000787030016,1
2016-01-11,Z304RAWM,ST4000DM000,4000787030016,1
2016-01-11,Z304JW5B,ST4000DM000,4000787030016,1
2016-01-11,Z300E41T,ST4000DM000,4000787030016,1
2016-01-11,PL1311LAG3AEAH,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,WD-WMC4N1050632,WDC WD30EFRX,3000592982016,1
2016-01-11,Z1Z04EJR,ST4000DX000,4000787030016,1
2016-01-11,W300R92Z,ST4000DM000,4000787030016,1
2016-01-11,S300XBWB,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGR9ZBH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL1331LAGREUZH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z300DLNQ,ST4000DM000,4000787030016,1
2016-01-11,Z304KBN3,ST4000DM000,4000787030016,1
2016-01-11,Z300YV4W,ST4000DM000,4000787030016,1
2016-01-11,S300ZAAV,ST4000DM000,4000787030016,1
2016-01-11,Z300PCJ3,ST4000DM000,4000787030016,1
2016-01-11,MJ1321YNG0JPKA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z30153BX,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGSU8BJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,W300L6QG,ST4000DM000,4000787030016,1
2016-01-11,Z4D04BH9,ST6000DX000,6001175126016,1
2016-01-11,Z300YV4F,ST4000DM000,4000787030016,1
2016-01-11,Z3015FD5,ST4000DM000,4000787030016,1
2016-01-11,PL1321LAG33MSH,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,Z304L8PP,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGR6ABH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL2331LAGMA0YJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,PL2331LAGM7Y8J,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,MK0311YHG547DA,Hitachi HDS723030ALA640,3000592982016,1
2016-01-11,MK0311YHG178ZA,Hitachi HDS723030ALA640,3000592982016,1
2016-01-11,S300Z7BF,ST4000DM000,4000787030016,1
2016-01-11,Z300YV48,ST4000DM000,4000787030016,1
2016-01-11,S300Z7BH,ST4000DM000,4000787030016,1
2016-01-11,Z302G5XK,ST4000DM000,4000787030016,1
2016-01-11,S300Z7BM,ST4000DM000,4000787030016,1
2016-01-11,MJ0351YNG9TU3A,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,S300Z7BN,ST4000DM000,4000787030016,1
2016-01-11,MK0333YHGPEEPC,Hitachi HDS723030ALA640,3000592982016,1
2016-01-11,S300Z7BS,ST4000DM000,4000787030016,1
2016-01-11,S300Z7BR,ST4000DM000,4000787030016,1
2016-01-11,WD-WCC4N3YFCU2L,WDC WD30EFRX,3000592982016,1
2016-01-11,S300Z7BY,ST4000DM000,4000787030016,1
2016-01-11,Z300PCJB,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGSX5ZH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,MJ1311YNG36VZA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,MJ1311YNG3H9UA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,JK11A8B9J3V9VF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,MK0301YHGMJHLD,Hitachi HDS723030ALA640,3000592982016,1
2016-01-11,W300R923,ST4000DM000,4000787030016,1
2016-01-11,Z4D0C5CA,ST6000DX000,6001175126016,1
2016-01-11,Z4D019KB,ST6000DX000,6001175126016,1
2016-01-11,W300C0DZ,ST4000DM000,4000787030016,1
2016-01-11,JK1101B9KNE8UF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z300CQXA,ST4000DM000,4000787030016,1
2016-01-11,Z4D0DTS9,ST6000DX000,6001175126016,1
2016-01-11,W300B0JV,ST4000DM000,4000787030016,1
2016-01-11,Z304SLJ9,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGSLHGH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,S300Z51P,ST4000DM000,4000787030016,1
2016-01-11,Z300CXF9,ST4000DM000,4000787030016,1
2016-01-11,S300Z51Z,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGRZ9SH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,S300Z51Y,ST4000DM000,4000787030016,1
2016-01-11,MJ1323YNG1TP9C,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,S300Z51G,ST4000DM000,4000787030016,1
2016-01-11,Z4D0DTV8,ST6000DX000,6001175126016,1
2016-01-11,W300B0JC,ST4000DM000,4000787030016,1
2016-01-11,Z4D07F4J,ST6000DX000,6001175126016,1
2016-01-11,Z4D07F4G,ST6000DX000,6001175126016,1
2016-01-11,PL1331LAGSDR5H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,S300Z51K,ST4000DM000,4000787030016,1
2016-01-11,Z4D07F4B,ST6000DX000,6001175126016,1
2016-01-11,WD-WMC4N0908723,WDC WD30EFRX,3000592982016,1
2016-01-11,MJ1311YNG1ASSA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,Z4D0CBC7,ST6000DX000,6001175126016,1
2016-01-11,Z3015HBE,ST4000DM000,4000787030016,1
2016-01-11,Z30251VL,ST4000DM000,4000787030016,1
2016-01-11,Z300JZJF,ST4000DM000,4000787030016,1
2016-01-11,PL1321LAG2XU0H,Hitachi HDS5C4040ALE630,4000787030016,1
2016-01-11,S301NJRT,ST4000DM000,4000787030016,1
2016-01-11,JK1101B9GD3H0F,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,MJ0351YNGA3SVA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,PL2331LAGRXE3J,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z300MHXT,ST4000DM000,4000787030016,1
2016-01-11,PL1331LAGTH51H,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,PL1331LAGSGRMH,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,JK11A8B9HWZESF,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,Z302EZZ4,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGMG2DJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,Z300MHXJ,ST4000DM000,4000787030016,1
2016-01-11,MK0333YHGPENBC,Hitachi HDS723030ALA640,3000592982016,1
2016-01-11,JK11A5B8J36N6X,Hitachi HDS722020ALA330,2000398934016,1
2016-01-11,PL2331LAGMU9DJ,HGST HMS5C4040BLE640,4000787030016,1
2016-01-11,PL2331LAGSTJGJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z304JLH1,ST4000DM000,4000787030016,1
2016-01-11,WD-WMC4N0920967,WDC WD30EFRX,3000592982016,1
2016-01-11,S300Z4R4,ST4000DM000,4000787030016,1
2016-01-11,MJ1311YNG3DKYA,Hitachi HDS5C3030ALA630,3000592982016,1
2016-01-11,S30116K7,ST4000DM000,4000787030016,1
2016-01-11,S300Z4R3,ST4000DM000,4000787030016,1
2016-01-11,Z302ETDW,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGUMKDJ,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z305AQQP,ST4000DM000,4000787030016,1
2016-01-11,Z305AQQS,ST4000DM000,4000787030016,1
2016-01-11,S300Z4R9,ST4000DM000,4000787030016,1
2016-01-11,Z302ETDA,ST4000DM000,4000787030016,1
2016-01-11,PL2331LAGSTW9J,HGST HMS5C4040ALE640,4000787030016,1
2016-01-11,Z302ETDC,ST4000DM000,4000787030016,1
